"dailykosc"	"atriosblo"	"wonkettec"	"talkleftc"	"juancolec"	"powerlineb"	"realclearp"	"blogsforbu"	"instapundi"	"michellema"	
0.0006837597195454676	0.001606782183147761	0.0003446355767235974	0.0003446355767235983	0.000344635576723597	0.0004564432064691023	0.00037273326507270335	0.0004467855945768391	0.00039596182204604523	0.0003894985205814856	
9.486622380591368e-05	9.486665372575488e-05	9.48659702824606e-05	9.486597028246082e-05	9.486597028246041e-05	9.486601779094501e-05	9.486599326242337e-05	9.486604124646236e-05	9.486600193774427e-05	9.48660023073927e-05	
0.00047363389562915417	0.001435368103664129	0.0002704448657269655	0.00027044486572696614	0.00027044486572696505	0.0003051951281213263	0.0002847815527553501	0.0003359796017768002	0.00029240733865136683	0.00029239152422924056	
0.00010281912996600589	0.00011122986249949411	9.58503347494949e-05	9.585033474949516e-05	9.585033474949472e-05	9.699460952168258e-05	9.65765115971483e-05	9.738316164336746e-05	9.657166070029972e-05	9.670714482464439e-05	
9.060402684563736e-05	9.060402684563727e-05	9.060402684563749e-05	9.060402684563771e-05	9.060402684563733e-05	9.060402684563749e-05	9.060402684563752e-05	9.060402684563744e-05	9.060402684563754e-05	9.060402684563765e-05	
0.0003035394659494322	0.0011979536628077643	0.00017295422614904406	0.0001729542261490444	0.00017295422614904378	0.0001960883653704327	0.00018241877086623237	0.0002123789905541282	0.00018771932052892733	0.00018827344244715598	
0.00023688435619106702	0.001097292939224427	0.00014282842185503667	0.00014282842185503697	0.0001428284218550364	0.00015986149476766634	0.00014967605233193252	0.0001736589654768701	0.0001539120612940364	0.00015444470036028404	
0.002448633183324571	0.003240840922475062	0.001110741182893121	0.0011107411828931235	0.0011107411828931194	0.0015353674870357248	0.0012456302038233317	0.0016167529366216131	0.0013857890158744445	0.0015921400425265117	
0.0008116348282283692	0.001700882248865381	0.00039004634319490637	0.00039004634319490724	0.0003900463431949058	0.00044032393224834233	0.00041060056427085216	0.00046573302112390907	0.0004239699204832899	0.0004306536698297828	
0.00038373224530466245	0.00038373224530466267	0.00038373224530466354	0.0003837322453046644	0.0003837322453046629	0.0003837322453046637	0.000383732245304663	0.00038373224530466375	0.00038373224530466397	0.00038373224530466397	
9.060402684563736e-05	9.060402684563727e-05	9.060402684563749e-05	9.060402684563771e-05	9.060402684563733e-05	9.060402684563749e-05	9.060402684563752e-05	9.060402684563744e-05	9.060402684563754e-05	9.060402684563765e-05	
0.0018113058823919503	0.0030326261939138525	0.0009467149792538	0.0009467149792538019	0.0009467149792537987	0.0012338173819338247	0.0010543856385718787	0.0012374387113249907	0.0011260404132198195	0.0011472918000749502	
0.00010004386447156352	0.00010041594086667826	9.986660195181821e-05	9.986660195181846e-05	9.986660195181803e-05	9.990602949420463e-05	9.98856042013424e-05	9.992454509038455e-05	9.989249305756694e-05	9.989233431589354e-05	
0.0004234860321795617	0.00053174346074901	0.0003249194114216035	0.00032491941142160426	0.00032491941142160307	0.0003389228335855827	0.0003313513020247677	0.000345663106946871	0.00033353762607809525	0.00033352272141073545	
0.00040174962009189425	0.0004017515038881064	0.0004017484703970921	0.00040174847039709297	0.00040174847039709145	0.00040174869118059415	0.0004017485773693197	0.00040174879585366455	0.0004017486175715023	0.0004017486192509715	
0.0011950309092279955	0.0023644848574972004	0.0005513769765190124	0.0005513769765190136	0.0005513769765190114	0.0007234583168315581	0.0006239747198626843	0.0007811215375051197	0.0006480501375745268	0.0006423165209997048	
9.465751083640215e-05	9.586167581157616e-05	9.367232057283661e-05	9.367232057283682e-05	9.367232057283642e-05	9.392218150719412e-05	9.381239030743481e-05	9.398776064912482e-05	9.383378601346578e-05	9.38171542242256e-05	
0.00010038508033067764	0.00010194149590029176	9.89108515048867e-05	9.891085150488695e-05	9.891085150488651e-05	9.92990753058531e-05	9.909453978255242e-05	0.00010007515595073825	9.925400193007823e-05	9.919255849569077e-05	
9.718992534754495e-05	0.00010475624076889893	9.421391436095703e-05	9.421391436095728e-05	9.421391436095685e-05	9.483652566310596e-05	9.452805260168877e-05	9.519784778079613e-05	9.464212434050621e-05	9.465038714774192e-05	
0.005655546182187533	0.003118441250462043	0.0008232531182259587	0.0008232531182259604	0.0008232531182259574	0.0011510181155901839	0.0009263692540028061	0.0012040182541545852	0.0009826806075011265	0.0009659491339872363	
9.276296186263551e-05	9.283238396334885e-05	9.272224206361172e-05	9.272224206361196e-05	9.272224206361156e-05	9.272973528044992e-05	9.272584870953583e-05	9.273352936734866e-05	9.272720763201046e-05	9.272726243955904e-05	
0.00046053379788304463	0.0004979840478279744	0.00042284736911502046	0.00042284736911502133	0.0004228473691150197	0.0004301523113413232	0.00042643124568970297	0.0004337162009389906	0.0004278054074054361	0.00042761450923330054	
0.00010901161938085539	0.00011247969493023142	0.00010202333785646375	0.000102023337856464	0.0001020233378564636	0.00010362769730430692	0.000102545354813197	0.0001039946022700907	0.00010290942012573367	0.00010278648634074982	
0.0031456685628658584	0.007270741202823778	0.0016485235604681283	0.001648523560468132	0.0016485235604681249	0.002002450100176196	0.0018252187780159867	0.002140888202813606	0.0018694208453141257	0.0018878379396675723	
0.0003198389834013469	0.00037283920120285865	0.00021071809683949615	0.00021071809683949666	0.0002107180968394959	0.00023178281798807917	0.00022122525947572435	0.00023681964860664087	0.00022358049644337946	0.00022229119340584543	
0.00014001958376286345	0.000148569734232431	0.0001359206299629593	0.00013592062996295963	0.00013592062996295906	0.00013678208437791845	0.0001362863324654396	0.0001371157927424574	0.00013644379372532443	0.0001363985749361321	
0.00011084159937385346	0.00011607548865232226	0.0001064884226590563	0.00010648842265905656	0.0001064884226590561	0.00010762400055218101	0.00010710306589857022	0.00010789693349712214	0.00010722702217248261	0.00010713936313705503	
9.060402684563736e-05	9.060402684563727e-05	9.060402684563749e-05	9.060402684563771e-05	9.060402684563733e-05	9.060402684563749e-05	9.060402684563752e-05	9.060402684563744e-05	9.060402684563754e-05	9.060402684563765e-05	
0.0003986830962732071	0.000401386149166311	0.0003953844555772314	0.0003953844555772323	0.00039538445557723076	0.00039648944748699796	0.0003959376989904625	0.0003995272246859542	0.000396462321621327	0.00039624974504413635	
0.00010771184803032379	0.00011088895547885333	0.00010439393293733019	0.00010439393293733043	0.00010439393293732998	0.00010494382790186017	0.00010465926458942824	0.00010513901731431381	0.00010472057868669138	0.00010473212522823914	
0.0005818460510766695	0.0006100136628870381	0.0003071130062635405	0.00030711300626354125	0.0003071130062635401	0.0003745260674219512	0.00034022202142143184	0.0003910214505702366	0.00034749817822333785	0.00035274288880749057	
0.00011943944306920087	0.0001277394663285213	0.0001120049007392426	0.0001120049007392429	0.00011200490073924244	0.00011346330068586848	0.00011272641690037695	0.00011414464938447947	0.00011300654822825313	0.00011296355561217254	
0.00038373224530466327	0.0003837322453046631	0.0003837322453046634	0.00038373224530466424	0.0003837322453046628	0.00038373224530466354	0.0003837322453046638	0.00038373224530466343	0.0003837322453046638	0.00038373224530466364	
0.0003837322453046626	0.00038373224530466267	0.00038373224530466343	0.0003837322453046644	0.0003837322453046628	0.0003837322453046637	0.000383732245304663	0.0003837322453046638	0.00038373224530466386	0.00038373224530466397	
0.00038373224530466316	0.00038373224530466267	0.00038373224530466305	0.00038373224530466397	0.00038373224530466256	0.00038373224530466283	0.00038373224530466343	0.00038373224530466267	0.00038373224530466343	0.000383732245304664	
0.0003905062200332963	0.0003935105853799741	0.00038933580881905506	0.00038933580881905577	0.0003893358088190544	0.0003895835686333588	0.000389439636772449	0.00038968644017975385	0.00038949127192388277	0.00038948290881807285	
0.0003957344384271775	0.0003971949733910891	0.0003948090242524398	0.00039480902425244075	0.0003948090242524391	0.00039500954751601347	0.00039491271494381127	0.00039518431341508493	0.00039506141405996485	0.0003949413503047622	
0.00011752648949456143	0.00012059992047175641	0.00011511041307165314	0.00011511041307165342	0.00011511041307165293	0.0001158497702028598	0.00011550842931692048	0.00011783352921991973	0.00011592345727225174	0.0001157069195822095	
0.00038373224530466316	0.00038373224530466267	0.00038373224530466305	0.00038373224530466386	0.00038373224530466245	0.0003837322453046628	0.0003837322453046633	0.00038373224530466267	0.0003837322453046633	0.0003837322453046639	
0.014932855863842472	0.01307757497777309	0.0048536505148666685	0.004853650514866679	0.004853650514866661	0.006688677136315931	0.005581708268521903	0.0081979568034093	0.0060454427623627665	0.006105072558814365	
9.060402684563736e-05	0.10009060402684528	9.060402684563749e-05	9.060402684563771e-05	9.060402684563733e-05	9.060402684563749e-05	9.060402684563752e-05	9.060402684563744e-05	9.060402684563754e-05	9.060402684563765e-05	
0.0003837322453046624	0.0003837322453046626	0.00038373224530466343	0.0003837322453046644	0.0003837322453046629	0.0003837322453046637	0.00038373224530466283	0.00038373224530466375	0.00038373224530466386	0.0003837322453046639	
9.060402684563736e-05	9.060402684563727e-05	9.060402684563749e-05	9.060402684563771e-05	9.060402684563733e-05	9.060402684563749e-05	9.060402684563752e-05	9.060402684563744e-05	9.060402684563754e-05	9.060402684563765e-05	
0.00039868309627320695	0.0004013861491663106	0.00039538445557723136	0.00039538445557723206	0.0003953844555772307	0.00039648944748699774	0.00039593769899046215	0.0003995272246859542	0.00039646232162132705	0.00039624974504413695	
0.0003837322453046632	0.0003837322453046631	0.0003837322453046634	0.00038373224530466424	0.0003837322453046628	0.0003837322453046636	0.00038373224530466386	0.00038373224530466343	0.00038373224530466386	0.00038373224530466364	
0.00038373224530466234	0.00038373224530466256	0.00038373224530466343	0.0003837322453046643	0.0003837322453046628	0.00038373224530466364	0.00038373224530466283	0.0003837322453046637	0.00038373224530466375	0.0003837322453046638	
0.0005548648201465829	0.0005802127664531861	0.0005424587730847627	0.0005424587730847636	0.0005424587730847615	0.0005451176834312719	0.000543597162136452	0.0005461136513186062	0.0005440840401183175	0.0005439497278384351	
0.00038373224530466316	0.00038373224530466267	0.0003837322453046634	0.000383732245304664	0.0003837322453046627	0.0003837322453046635	0.00038373224530466343	0.00038373224530466354	0.0003837322453046638	0.0003837322453046644	
0.0001103628874074342	0.00011190629526751223	0.00010882189719111378	0.00010882189719111407	0.0001088218971911136	0.00010931830103896378	0.00010966842721012914	0.00010941591957545788	0.00010923636370025151	0.00010958748100214144	
0.0014431372492066195	0.0016003607536022842	0.0007513660586762482	0.0007513660586762497	0.0007513660586762471	0.0009617499622670352	0.0008360016168115395	0.0009833478245088213	0.0008865866826989168	0.0008854774763999092	
9.060402684563736e-05	9.060402684563727e-05	9.060402684563749e-05	9.060402684563771e-05	9.060402684563733e-05	9.060402684563749e-05	9.060402684563752e-05	9.060402684563744e-05	9.060402684563754e-05	9.060402684563765e-05	
0.0004031225873362275	0.00040328035223620684	0.0004028721960399967	0.0004028721960399974	0.000402872196039996	0.00040302158940979434	0.00040298088537031075	0.0004031437509386473	0.0004030097796591711	0.00040306052893991336	
9.060402684563736e-05	9.060402684563727e-05	9.060402684563749e-05	9.060402684563771e-05	9.060402684563733e-05	9.060402684563749e-05	9.060402684563752e-05	9.060402684563744e-05	9.060402684563754e-05	9.060402684563765e-05	
9.060402684563736e-05	9.060402684563727e-05	9.060402684563749e-05	9.060402684563771e-05	9.060402684563733e-05	9.060402684563749e-05	9.060402684563752e-05	9.060402684563744e-05	9.060402684563754e-05	9.060402684563765e-05	
9.060402684563736e-05	9.060402684563727e-05	9.060402684563749e-05	9.060402684563771e-05	9.060402684563733e-05	9.060402684563749e-05	9.060402684563752e-05	9.060402684563744e-05	9.060402684563754e-05	9.060402684563765e-05	
0.00038373224530466305	0.00038373224530466267	0.0003837322453046634	0.000383732245304664	0.0003837322453046627	0.0003837322453046635	0.00038373224530466354	0.00038373224530466364	0.00038373224530466386	0.0003837322453046644	
0.0042274940577569226	0.0032681115061141313	0.0011271632118444997	0.0011271632118445023	0.0011271632118444981	0.001547850654305371	0.0012658659137447837	0.002516562171376141	0.0013421778768111792	0.0013275209365732248	
0.00016279721066846556	0.00013152376388065527	0.00010430631696549514	0.00010430631696549538	0.00010430631696549495	0.00010615091944945481	0.00010504446137781171	0.00010682750363840934	0.00010549055476343424	0.00010544006810107367	
0.0003837322453046632	0.00038373224530466256	0.00038373224530466305	0.00038373224530466397	0.00038373224530466256	0.00038373224530466283	0.00038373224530466354	0.0003837322453046628	0.0003837322453046633	0.00038373224530466397	
0.001336312510277069	0.002571301623640115	0.0006905209215619663	0.0006905209215619678	0.0006905209215619651	0.0008299384553140088	0.0007551500587429211	0.0008812762597669193	0.0007754854850092294	0.0007783623645382851	
9.338506811525255e-05	9.384591713881416e-05	9.24354312514644e-05	9.243543125146464e-05	9.243543125146423e-05	9.261943612760472e-05	9.252729472465198e-05	9.266318879666312e-05	9.254798310307568e-05	9.253680210356419e-05	
9.060402684563736e-05	9.060402684563727e-05	9.060402684563749e-05	9.060402684563771e-05	9.060402684563733e-05	9.060402684563749e-05	9.060402684563752e-05	9.060402684563744e-05	9.060402684563754e-05	9.060402684563765e-05	
0.002254059829290615	0.0027279487830781093	0.0019068759453897933	0.0019068759453897965	0.0019068759453897892	0.0020402536213472416	0.0019614948585892668	0.00211256422995037	0.0020024743874939143	0.0020020185115410135	
0.00010431318698980106	0.00010797965718577038	0.00010122479727733049	0.00010122479727733075	0.00010122479727733032	0.00010206309109405763	0.00010170534854286303	0.00010223270760431122	0.00010176744619997312	0.00010170041012513977	
9.060402684563736e-05	9.060402684563727e-05	9.060402684563749e-05	9.060402684563771e-05	9.060402684563733e-05	9.060402684563749e-05	9.060402684563752e-05	9.060402684563744e-05	9.060402684563754e-05	9.060402684563765e-05	
0.00018302013422818759	0.00018302013422818731	0.0001830201342281878	0.00018302013422818824	0.0001830201342281875	0.00018302013422818777	0.00018302013422818783	0.0001830201342281877	0.00018302013422818788	0.0001830201342281881	
0.00013356728071780283	0.0001353127201078638	0.00013086903609782014	0.00013086903609782046	0.00013086903609781995	0.00013246172855596898	0.00013203645121077066	0.00013382521638986985	0.00013234166425038762	0.00013290078752317203	
0.000419662118024892	0.0004214510806671889	0.0004022396252807973	0.00040223962528079793	0.0004022396252807966	0.0004066099408914314	0.0004043978797191825	0.0004076382609006339	0.0004048833291736832	0.000405215448598852	
9.060402684563736e-05	9.060402684563727e-05	9.060402684563749e-05	9.060402684563771e-05	9.060402684563733e-05	9.060402684563749e-05	9.060402684563752e-05	9.060402684563744e-05	9.060402684563754e-05	9.060402684563765e-05	
0.0012472938607693356	0.002380693000931423	0.000876099112493921	0.0008760991124939228	0.0008760991124939194	0.001052687362110251	0.0009526719439729002	0.0010626002590886881	0.0009750884617520208	0.0009767043859375073	
0.0007111473719658571	0.0009700697707968405	0.0006201747114893245	0.0006201747114893252	0.0006201747114893234	0.0006604632118021601	0.0006377701408232092	0.0006635014279410229	0.0006431350471143145	0.0006433490363690599	
0.00011084159937385346	0.00011607548865232226	0.0001064884226590563	0.00010648842265905656	0.0001064884226590561	0.00010762400055218101	0.00010710306589857022	0.00010789693349712214	0.00010722702217248261	0.00010713936313705503	
0.0004937293811861995	0.0005224121103171887	0.000483266290883605	0.0004832662908836059	0.00048326629088360425	0.00048613184290218023	0.00048540012604530677	0.0004872941012794181	0.0004857507570891717	0.00048572961628927716	
0.001729666656101486	0.0026593642825449527	0.0007328852737332626	0.0007328852737332642	0.0007328852737332614	0.000904873209954723	0.0008131397788045387	0.0010075033534266478	0.0008505437856112575	0.0008449552524074223	
0.0002964277469510982	0.00037663733217470385	0.00017468659559981872	0.00017468659559981913	0.00017468659559981856	0.00019260125388020143	0.00018228294099695709	0.0002067698208580047	0.00018522991330451112	0.00018505609538487438	
0.00038373224530466316	0.00038373224530466267	0.0003837322453046634	0.0003837322453046641	0.0003837322453046628	0.0003837322453046635	0.0003837322453046634	0.00038373224530466364	0.00038373224530466375	0.0003837322453046644	
9.882696231153328e-05	9.956035917752281e-05	9.775558260850903e-05	9.775558260850926e-05	9.775558260850884e-05	9.79351212355058e-05	9.782583788627976e-05	9.797140476812048e-05	9.785314373022384e-05	9.785156127406993e-05	
9.060402684563736e-05	9.060402684563727e-05	9.060402684563749e-05	9.060402684563771e-05	9.060402684563733e-05	9.060402684563749e-05	9.060402684563752e-05	9.060402684563744e-05	9.060402684563754e-05	9.060402684563765e-05	
0.00038373224530466327	0.0003837322453046625	0.000383732245304663	0.00038373224530466386	0.00038373224530466234	0.0003837322453046628	0.00038373224530466343	0.00038373224530466267	0.0003837322453046633	0.0003837322453046641	
0.00012545098381876868	0.0001524322486280169	0.00010700593093583173	0.000107005930935832	0.00010700593093583157	0.00011055151398244054	0.00010862472900079907	0.00011196891179917458	0.00010928919802345315	0.00010932361087602322	
0.001534054571072279	0.001628632305317255	0.0014687017066860916	0.0014687017066860937	0.001468701706686088	0.0014803888813760542	0.0014742750239580239	0.0014879745634947766	0.0014773379465745624	0.00147700741345128	
0.00021434696325854896	0.0002909814627213498	0.00015263487055797306	0.00015263487055797338	0.00015263487055797279	0.00016872864728957121	0.00016159815315348755	0.00017269662728093218	0.00016290796974703916	0.00016181823073916144	
9.486622380591368e-05	9.486665372575488e-05	9.48659702824606e-05	9.486597028246082e-05	9.486597028246041e-05	9.486601779094501e-05	9.486599326242337e-05	9.486604124646236e-05	9.486600193774427e-05	9.48660023073927e-05	
0.002136496529226563	0.003346265601768578	0.0009208894309106086	0.0009208894309106104	0.000920889430910607	0.0012095935950422554	0.0010373870612711967	0.0012866941824550395	0.0010849883314896641	0.0010811543118164754	
0.00015430720509714506	0.00018012298688821834	0.00012476318670422474	0.00012476318670422506	0.00012476318670422457	0.00013893507131025232	0.00012950727001733334	0.0001374099930029364	0.00013344349775730018	0.00013414777003342118	
0.00013203582179633	0.0001613050964707771	0.00011077097482018112	0.00011077097482018136	0.00011077097482018093	0.00011449877672390401	0.00011272410965065347	0.000115986221359393	0.00011318862927572291	0.00011329741884358272	
0.001241123640479797	0.001359049454578908	0.000620681639147285	0.0006206816391472863	0.0006206816391472842	0.0007395679288423565	0.0006782033413590969	0.0007748832695423586	0.0006968718867449094	0.0007029308578379159	
9.060402684563736e-05	9.060402684563727e-05	9.060402684563749e-05	9.060402684563771e-05	9.060402684563733e-05	9.060402684563749e-05	9.060402684563752e-05	9.060402684563744e-05	9.060402684563754e-05	9.060402684563765e-05	
0.0003945253160244624	0.0003945804118593566	0.0003944101913005458	0.0003944101913005468	0.00039441019130054516	0.00039443322270485935	0.0003944217441602592	0.00039443847410721073	0.0003944244290997795	0.0003944230910152012	
0.0005054386694502773	0.00050693599349532	0.0005047011517768571	0.0005047011517768582	0.000504701151776856	0.0005048602133401327	0.0005047694374708627	0.0005049191598825076	0.000504798585245825	0.0005047906504173133	
0.0003992669179702772	0.00039971166995620425	0.00039893740346741234	0.00039893740346741327	0.00039893740346741186	0.00039901930142000855	0.00039897237794259805	0.00039904122412412246	0.00039898651331862745	0.0003989846024951876	
0.0008304081121684599	0.0010976317982268004	0.0005874409955582688	0.0005874409955582703	0.000587440995558268	0.0006510681186979911	0.0006096533519401853	0.0006661654922588659	0.0006288769210618826	0.0006534279995035372	
0.00038373224530466305	0.0003837322453046631	0.00038373224530466327	0.00038373224530466413	0.00038373224530466256	0.00038373224530466343	0.0003837322453046637	0.0003837322453046633	0.00038373224530466364	0.00038373224530466354	
0.00021922922117785244	0.0002441054002341633	0.00015424455389326106	0.00015424455389326144	0.00015424455389326087	0.0001616629469952818	0.00015794391198094412	0.00016431723855887733	0.00015875453284609856	0.0001589362313972231	
9.50744164616473e-05	9.542818346920647e-05	9.484179190033057e-05	9.48417919003308e-05	9.48417919003304e-05	9.489258715071622e-05	9.48592741602277e-05	9.490942760575439e-05	9.487037951767821e-05	9.486730255178565e-05	
0.00038373224530466327	0.00038373224530466267	0.0003837322453046634	0.000383732245304664	0.0003837322453046627	0.0003837322453046635	0.00038373224530466343	0.00038373224530466354	0.00038373224530466375	0.0003837322453046643	
0.0003837322453046631	0.0003837322453046631	0.0003837322453046632	0.000383732245304664	0.0003837322453046625	0.0003837322453046633	0.0003837322453046637	0.0003837322453046633	0.0003837322453046636	0.0003837322453046636	
9.633947701318943e-05	0.00010222221073423877	9.352115970584761e-05	9.352115970584786e-05	9.352115970584744e-05	9.411226972977889e-05	9.377183473545737e-05	9.434193256623511e-05	9.38797916428223e-05	9.384863213359382e-05	
0.0015612334819544915	0.001652827920591652	0.0007117275203083323	0.0007117275203083339	0.0007117275203083312	0.0009973951137313714	0.0007893919018417627	0.0010126789359110558	0.0008318161215622559	0.0008389919911340081	
0.0007659936687902332	0.000901068450853494	0.0004634340595824263	0.0004634340595824274	0.00046343405958242556	0.0005518967658080154	0.0005010873177318919	0.0005639104802878695	0.0005081215504783668	0.0005123555235122512	
9.060402684563736e-05	9.060402684563727e-05	9.060402684563749e-05	9.060402684563771e-05	9.060402684563733e-05	9.060402684563749e-05	9.060402684563752e-05	9.060402684563744e-05	9.060402684563754e-05	9.060402684563765e-05	
9.060402684563736e-05	9.060402684563727e-05	9.060402684563749e-05	9.060402684563771e-05	9.060402684563733e-05	9.060402684563749e-05	9.060402684563752e-05	9.060402684563744e-05	9.060402684563754e-05	9.060402684563765e-05	
0.0012518235854678738	0.00230347480116109	0.0005246815915403644	0.0005246815915403655	0.0005246815915403635	0.0006850755593850637	0.000583297934181441	0.0007311316166062076	0.0006112766800458554	0.0006050495507743845	
0.0013358508766114976	0.0014511097845106178	0.0010440466010931027	0.0010440466010931046	0.001044046601093101	0.0032163750935514665	0.0022358749478777313	0.002788076544610418	0.0019008775308620484	0.0017684070485302248	
0.00038373224530466316	0.0003837322453046632	0.00038373224530466327	0.00038373224530466413	0.0003837322453046626	0.00038373224530466354	0.0003837322453046638	0.00038373224530466343	0.00038373224530466375	0.00038373224530466364	
9.060402684563736e-05	9.060402684563727e-05	9.060402684563749e-05	9.060402684563771e-05	9.060402684563733e-05	9.060402684563749e-05	9.060402684563752e-05	9.060402684563744e-05	9.060402684563754e-05	9.060402684563765e-05	
0.00038373224530466327	0.0003837322453046625	0.00038373224530466294	0.00038373224530466386	0.00038373224530466245	0.00038373224530466283	0.00038373224530466343	0.0003837322453046628	0.00038373224530466343	0.0003837322453046639	
0.0001005614979524692	0.0001005966109470426	0.00010053417365874142	0.00010053417365874168	0.00010053417365874125	0.0001005457572270183	0.00010054563711801704	0.00010055154976995418	0.00010064625203964607	0.00010054639957724526	
9.338506811525255e-05	9.384591713881416e-05	9.24354312514644e-05	9.243543125146464e-05	9.243543125146423e-05	9.261943612760472e-05	9.252729472465198e-05	9.266318879666312e-05	9.254798310307568e-05	9.253680210356419e-05	
9.060402684563736e-05	9.060402684563727e-05	9.060402684563749e-05	9.060402684563771e-05	9.060402684563733e-05	9.060402684563749e-05	9.060402684563752e-05	9.060402684563744e-05	9.060402684563754e-05	9.060402684563765e-05	
0.00038373224530466327	0.00038373224530466245	0.00038373224530466294	0.00038373224530466386	0.00038373224530466234	0.0003837322453046627	0.0003837322453046633	0.0003837322453046627	0.0003837322453046633	0.00038373224530466386	
0.0012417694234424614	0.0014049805347198328	0.0010369759142067213	0.0010369759142067234	0.001036975914206719	0.0011025208645805058	0.001063375173317668	0.0011178048897912845	0.001080249719503355	0.0010760141498251802	
9.486622380591368e-05	9.486665372575488e-05	9.48659702824606e-05	9.486597028246082e-05	9.486597028246041e-05	9.486601779094501e-05	9.486599326242337e-05	9.486604124646236e-05	9.486600193774427e-05	9.48660023073927e-05	
9.060402684563736e-05	9.060402684563727e-05	9.060402684563749e-05	9.060402684563771e-05	9.060402684563733e-05	9.060402684563749e-05	9.060402684563752e-05	9.060402684563744e-05	9.060402684563754e-05	9.060402684563765e-05	
0.00024183284510118886	0.0002516289137540577	0.00019830295062331954	0.00019830295062331994	0.00019830295062331918	0.00020820422609332887	0.00020636868810512544	0.0002099449256540507	0.00020485922119253144	0.0003500796678667841	
0.00038373224530466316	0.00038373224530466267	0.00038373224530466327	0.0003837322453046639	0.00038373224530466267	0.0003837322453046635	0.0003837322453046634	0.00038373224530466354	0.0003837322453046637	0.0003837322453046643	
9.060402684563736e-05	9.060402684563727e-05	9.060402684563749e-05	9.060402684563771e-05	9.060402684563733e-05	9.060402684563749e-05	9.060402684563752e-05	9.060402684563744e-05	9.060402684563754e-05	9.060402684563765e-05	
0.0005957307848948069	0.0006315543439763476	0.0005630430451261326	0.0005630430451261338	0.0005630430451261315	0.0005696108997933278	0.0005663055814732175	0.0005725673733638981	0.0005675686914461896	0.0005673859102325888	
0.0003837322453046632	0.00038373224530466245	0.00038373224530466294	0.00038373224530466386	0.00038373224530466234	0.00038373224530466283	0.0003837322453046633	0.0003837322453046627	0.00038373224530466343	0.000383732245304664	
